,gene_id,TPM_C9,TPM_I9,TPM_C11,TPM_I11,TPM_C16,TPM_I16,TPM_Islet24h_1,TPM_Islet24h_2,TPM_Islet24h_3,TPM_Liver_1,TPM_Liver_2,TPM_Liver_3,TPM_Brain_1,TPM_Brain_2,TPM_Brain_3
5365,MSTRG.14826,5.556107,6.133311,5.080858,6.838002,3.478102,4.259914,4.131101,7.426655,4.38638,3.597391,3.730677,3.6257770000000002,5.991947000000001,9.179938,11.312768
5366,MSTRG.14827,35.409836999999996,39.585782,30.018458000000003,34.606887,36.563677,39.081434,21.833033,29.000095,20.980844,29.361199,27.410550999999998,24.369210000000002,19.358915,23.288003,32.307289000000004
5368,MSTRG.14829,11.334233,12.647007,9.421897,10.873452,13.868723999999998,15.249619000000001,14.394213999999998,24.896431000000003,15.697354,9.622961,8.474415,8.468229000000001,8.300698,8.978273,9.636612000000001
5369,MSTRG.1483,2.275792,3.518264,2.917263,3.3723669999999997,3.234759,3.483782,3.103611,3.012379,3.429672,0.28235,0.384996,0.501472,4.8269519999999995,9.532296,5.526955
5370,MSTRG.14830,16.740576,21.034712,17.965846,20.34403,19.428943,20.878948,24.321943,59.887211,23.703903,14.800524000000001,12.472760999999998,11.602056999999999,6.580404000000001,6.792408,11.33085
5371,MSTRG.14831,2.446863,2.042097,2.810705,1.894932,1.109332,1.18432,0.9091030000000001,1.3101450000000001,0.7429830000000001,3.85939,4.3352949999999995,3.451059,3.724004,5.879458,4.636641999999999
5374,MSTRG.14834,7.121546,11.133983,6.665621000000001,6.903385000000001,6.204779,7.697608,4.571336,4.484548,3.788103,0.132491,0.121822,0.118076,7.192901999999999,6.36695,9.600892
5376,MSTRG.14836,2.7009689999999997,2.775472,1.838397,1.663182,1.7445990000000002,1.510792,0.683697,0.905646,0.445469,0.0,0.0,0.0,0.0,0.0,0.0
5377,MSTRG.14837,10.894351,13.723676000000001,10.425889999999999,10.919567,6.9297759999999995,7.6608220000000005,13.218307999999999,14.049735999999998,9.626099,2.4883949999999997,3.139297,2.1126500000000004,5.1578859999999995,5.292035,7.875066
5380,MSTRG.1484,1.9475080000000002,1.522119,1.311375,1.460224,2.2240830000000003,2.582011,2.489856,4.159393,1.052241,0.021131,0.06171,0.0,7.536525999999999,25.911270000000002,14.530031
5383,MSTRG.14842,11.01652,15.583357000000001,11.975767999999999,11.186712,8.08129,9.322806,7.522533,15.080789000000001,6.575428,5.882731,5.6702770000000005,3.7973510000000004,1.8505880000000001,2.193257,2.955416
5384,MSTRG.14843,17.938056,18.996226999999998,20.620504999999998,22.878218,15.361459,15.873139000000002,24.369543,29.087598,19.222085999999997,9.003305000000001,8.591115,7.523695999999999,14.335951999999999,14.105487,24.189458000000002
5385,MSTRG.14844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553163,3.562639,2.096556,0.0,0.0,0.0
5388,MSTRG.14847,7.2623690000000005,7.941228,6.469539,9.017472999999999,9.325557,11.789363999999999,2.422868,3.270838,2.5299669999999996,16.645701,6.987464999999999,8.554489,0.99376,1.220732,1.467059
5390,MSTRG.14849,24.35515,27.648506,24.008459,28.561275,17.352771,20.302927,6.995625,10.95454,5.6440019999999995,1.389572,1.3171810000000002,1.752352,14.962561,18.453501000000003,24.205605
5392,MSTRG.14850,9.4248,9.774178,10.009528999999999,10.431589,7.918664,8.346428999999999,5.33948,9.227849,6.563264,6.345439,6.733319999999999,6.296206999999999,7.79672,10.052567,12.658141
5393,MSTRG.14851,2.010884,2.25569,2.160109,2.363028,1.477325,1.8740860000000001,0.658734,0.6381,0.465175,0.7884799999999998,0.837871,0.485176,4.5835989999999995,7.702123999999999,7.7298800000000005
5394,MSTRG.14852,9.014239,11.874771,12.328358,11.677894,13.489369,15.226232999999999,3.412718,4.371236,2.780838,1.1517,2.002956,1.142201,3.324093,7.932510000000001,4.980481
5400,MSTRG.14858,6.578346000000001,7.7506770000000005,5.8209800000000005,6.833241,3.619471,3.810843,1.24474,1.6598700000000002,1.157043,5.498609,6.169186,4.864471,14.887189999999999,24.007263000000002,20.218564
5403,MSTRG.14860,3.028236,3.294059,2.522267,3.0429310000000003,0.8151970000000001,0.862513,0.356568,0.231733,0.237435,2.02583,2.682982,2.234262,3.644539,6.096985,5.497965000000001
5405,MSTRG.14862,1.375189,1.4469530000000002,1.814397,1.612574,0.363629,0.452979,0.42669300000000004,1.0829490000000002,0.334751,0.0,0.0,0.0,1.960795,2.4937650000000002,3.009251
5406,MSTRG.14863,4.5380769999999995,4.094143,4.091183,4.916143,3.7203910000000002,5.287912,4.248544,3.792825,4.684181,1.940136,1.44176,1.676353,6.3540529999999995,8.281274,12.259812
5410,MSTRG.14867,12.583286,13.653803,11.409277000000001,11.945423,10.864047,10.939842,6.959401,11.236608,4.998597,0.134669,0.256298,0.222412,3.4736269999999996,4.549746,3.925518
5411,MSTRG.14868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36475,3.0316099999999997,2.256536,0.11916800000000001,0.07599700000000001,0.0
5413,MSTRG.1487,2.352158,2.302752,1.886868,1.8760740000000002,1.710029,1.8260830000000001,1.017572,1.334079,1.075291,2.4125349999999997,2.3634630000000003,2.23086,1.919283,1.966276,2.826736
5414,MSTRG.14870,2.433194,3.008339,0.8666729999999999,1.623116,1.369262,1.7363400000000002,1.602863,8.536786,1.826286,0.23717399999999997,0.0,0.07585,0.758001,1.939327,1.504586
5415,MSTRG.14871,9.770529,10.813932000000001,6.054014,7.12304,7.921241,8.550778,4.902163,9.809600999999999,5.8884739999999995,0.318845,0.404239,0.262838,4.2769390000000005,6.18201,4.940683999999999
5416,MSTRG.14872,0.0,0.0,0.0,0.0,0.018811,0.0,0.0,0.0,0.0,7.079098,8.288634,6.280336,0.039104,0.0,0.063961
5418,MSTRG.14874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.916652,27.570532000000007,20.141772000000003,0.0,0.0,0.0
5420,MSTRG.14876,0.0,0.0,0.0,0.0,0.01545,0.0,0.0,0.0,0.0,2.542204,2.470518,1.949136,0.0037090000000000005,0.0,0.0
5421,MSTRG.14877,23.952347,26.114751000000002,19.677234,23.453394,29.541596000000002,28.744375,24.426041,34.631575,20.837699,13.591685,13.072022,12.540348,6.036243000000001,8.443643,8.844144
5422,MSTRG.14878,1.419395,1.116908,1.457674,1.752445,0.48486,0.781408,0.392192,0.39508000000000004,0.118721,2.29415,2.6306249999999998,2.12484,2.446721,1.716527,1.770072
5423,MSTRG.14879,78.151397,80.728489,85.245734,79.014531,51.741095,50.590601,71.597673,87.72343599999998,61.184064,28.081956000000005,31.344979,25.808754,13.673923,18.88889,19.690687000000004
5425,MSTRG.14880,4.594476,4.7559260000000005,5.128015,7.353034,4.349431,6.025348999999999,0.8006810000000001,1.5351130000000002,0.969406,2.344299,2.8072599999999994,2.293216,1.356998,1.078413,2.000273
5426,MSTRG.14881,0.237972,0.24087600000000003,0.399231,0.272212,0.296176,0.432909,0.052395,0.095124,0.089354,0.008797,0.011904000000000001,0.016600999999999998,3.9149629999999997,2.95487,5.174773
5427,MSTRG.14882,12.18253,13.860525,10.696842,13.248613,15.711704000000001,19.132720000000003,4.208406,9.149068,4.829402,4.958829,4.9056939999999996,4.553464,4.791424,6.292861,6.119917
5429,MSTRG.14884,4.112165,4.830972,4.391696,5.967653,4.048401999999999,3.8567410000000004,1.832241,2.8581830000000004,1.499699,1.365363,1.6044960000000001,1.785398,0.214949,0.18068900000000002,1.385963
5430,MSTRG.14885,0.748501,0.629154,0.832578,1.459438,1.5460559999999999,1.083064,0.157625,0.222312,0.125273,1.577576,1.4509779999999999,1.60586,0.786535,0.44913500000000006,1.4000029999999999
5431,MSTRG.14886,4.116006,5.516913,6.864177000000001,7.01195,7.575866,9.670858,2.3542630000000004,2.9172840000000004,1.815938,0.5437949999999999,0.44026699999999996,0.251908,8.361919,10.061273,11.313514999999999
5432,MSTRG.14887,0.824626,1.389047,1.185718,1.2372020000000001,0.7073229999999999,1.128759,0.339688,0.623075,0.315151,0.15856099999999998,0.102074,0.11294000000000001,7.511826999999999,7.89588,10.385214999999999
5433,MSTRG.14888,1.985157,2.300357,2.44149,2.442342,2.641531,4.517976999999999,0.7778470000000001,1.071931,0.793166,1.9911690000000002,2.3148079999999998,1.747217,0.751349,0.785257,2.058152
5434,MSTRG.14889,32.887747999999995,44.922047,42.658122999999996,43.278579,36.566981,40.569947,21.674838,37.874043,21.168653,9.278148,9.69099,8.68118,10.888288,9.752829,13.474668000000001
5435,MSTRG.1489,1.6488330000000002,1.660148,0.93874,1.526553,0.7883060000000001,0.688475,0.48213199999999995,1.133832,0.482492,1.118276,0.619088,0.8172439999999999,1.6485859999999999,2.2129529999999997,3.424396
5436,MSTRG.14890,35.581185,42.379042,31.585987,33.514509000000004,34.897267,43.00558,10.819478000000002,21.559607999999997,8.720005,15.680173,15.958995,12.777258999999999,3.755231,2.73043,3.415496
5440,MSTRG.14894,3.455456,3.9042220000000003,2.4671790000000002,4.022844999999999,3.526521,7.203149000000001,0.051342,0.07211200000000001,0.095914,0.0,0.0,0.0,0.161252,0.142653,0.142467
5442,MSTRG.14896,1.631385,1.464326,1.893458,1.7244110000000001,4.035316000000001,3.801197,0.402621,1.0843850000000002,0.329024,0.117461,0.11306,0.15940500000000002,0.843352,1.22597,0.9471670000000001
5443,MSTRG.14897,2.127495,1.843794,2.632209,3.586045,1.8920599999999999,2.230347,2.401847,3.55341,3.1948529999999997,0.0,0.20091900000000001,0.370673,21.931205,13.097303,42.940454
5444,MSTRG.14898,10.642073,12.855913000000001,9.94138,10.4459,7.575135,8.367878,2.002062,2.120043,1.521252,2.842934,2.864413,2.780802,7.28528,6.576572000000001,8.490850000000002
5445,MSTRG.14899,242.307111,254.724793,248.122346,248.34342599999997,213.51392599999997,204.300296,128.661099,155.775684,105.59863999999999,70.411182,77.164485,63.256426,182.817652,228.388405,256.695473
5447,MSTRG.1490,8.262784,7.909514,5.626835,7.212387,6.6326,7.726407000000001,3.726354,5.116574,3.972802,9.140414,8.337614,6.797937,4.506259,7.433392,7.632758
5449,MSTRG.14901,14.943534,23.338142,19.228721,22.204936,23.579227,24.195439,10.200153,14.240764000000002,8.930579999999997,3.504605,4.275277000000001,3.7348319999999995,18.889046,9.528018,13.126973
5450,MSTRG.14902,2.3296360000000003,2.963552,2.831928,2.508915,2.615793,2.705463,1.4381050000000002,1.780875,1.129961,1.4854269999999998,1.065399,1.1526040000000002,4.989796,6.817819999999999,6.140932
5451,MSTRG.14903,17.417785000000002,21.478327,18.222066,19.785022,18.203459,21.147585999999997,15.216867,21.744013,13.969531,12.918960000000002,13.460575,11.865098,12.926095,15.355421000000002,24.858535
5452,MSTRG.14904,20.689768,23.948083999999998,22.492592000000002,24.422394,22.760378,25.030102,11.904232,13.045261,10.045603,7.800135000000001,7.765917,5.491735,10.404954,12.548923,14.248147
5453,MSTRG.14905,2.605689,4.039111,3.394779,3.206691,4.400347,5.2745169999999995,1.902432,2.137541,1.453035,0.229323,0.255496,0.328177,4.388983,3.7285410000000003,5.601433
5454,MSTRG.14906,26.847833,31.666125,33.019225,34.607208,19.513269,22.840844,9.444815,16.089232,7.379712,9.322758,10.570630000000001,7.797556999999999,9.424931,6.981898999999999,10.336288999999999
5455,MSTRG.14907,1.365257,1.192595,1.113351,0.795315,1.279041,1.8654680000000001,3.536493,3.3353129999999998,2.650467,0.23451799999999998,0.220568,0.274543,5.708015,4.378221,9.331319
5456,MSTRG.14908,1.469854,1.570961,1.334436,1.6752310000000001,0.7596689999999999,0.950061,0.522246,0.5302899999999999,0.167151,0.504572,0.637729,0.341021,1.1229479999999998,1.2182030000000001,1.590079
5458,MSTRG.1491,0.0,0.0,0.0,0.21876500000000002,0.016426,0.053285,0.0,0.0,0.0,2.462908,2.755977,2.525949,0.5845640000000001,1.030106,0.316558
5459,MSTRG.14910,5.685238,6.3308029999999995,5.937881,6.309259,5.765182,6.886738,3.9497989999999996,23.062303,3.331151,1.98993,1.479216,1.337837,4.956952,3.799093,6.813753
5460,MSTRG.14911,37.615536,36.801351000000004,36.896797,41.171303,34.672221,32.681939,17.518703,21.930812000000003,13.294342000000002,17.382305000000002,15.659471000000002,14.027111999999999,21.955748,30.545738999999998,28.106082999999998
5461,MSTRG.14912,14.008543,16.712475,13.229398999999999,15.409653,12.06514,14.124111,5.743494,9.538860000000001,5.956302,18.387052999999998,19.197052000000003,13.797221,7.988895999999999,8.294355,10.383821
5466,MSTRG.14917,24.38721,32.292528999999995,22.451766,24.93787,24.236715,27.318708,8.268158,14.738317000000002,8.056119,5.716888000000001,5.657965000000001,5.4656590000000005,17.146411999999998,15.403868,24.394504
5467,MSTRG.14918,17.293871,22.809599,17.647092999999998,19.897270000000002,20.608802999999998,20.210073,7.286366,11.926198,6.708694,5.466256,6.6051470000000005,5.240068,3.266921,4.620122,4.520957
5468,MSTRG.14919,0.332744,0.7032010000000001,0.289277,0.785738,0.817763,1.409834,0.678268,1.008888,0.212923,0.255725,0.399206,0.29472,1.372633,1.0064110000000002,1.14224
5469,MSTRG.1492,0.192838,0.272636,0.22755999999999998,0.603033,0.251438,0.054085,0.126527,0.228606,0.239574,3.8453800000000005,2.5257549999999998,3.168448,0.184943,0.241036,0.494188
5471,MSTRG.14921,1.327136,1.0530680000000001,2.1799180000000002,2.513782,2.2173380000000003,2.29946,0.655825,0.758492,0.5346890000000001,0.26398600000000005,0.5273950000000001,0.217689,0.090795,0.19326600000000002,0.17180299999999998
5472,MSTRG.14922,14.397694,18.534247,24.63714,27.970627,16.266976,19.051466,6.878133,12.402451,6.9092150000000006,297.52199,401.864083,226.05836,10.365930000000002,20.755648,28.796945
5473,MSTRG.14923,6.662674000000001,7.323069,6.391945,7.366726,6.632442999999999,6.009456,2.769116,2.664763,2.811403,4.712471,4.050726,4.109106,5.164689,7.255510000000001,8.128509
5474,MSTRG.14924,9.259573,10.406347,10.740056,10.782066,4.372746,5.059931,2.632695,3.729978,1.6747740000000002,3.4054499999999996,3.646945,2.672715,5.719782,6.952166000000001,7.7008280000000005
5475,MSTRG.14925,14.330259,16.849195,14.326078,15.670937,13.682955999999999,12.386388,5.122118,5.793941,5.150626,8.359823,11.568781,6.818353999999999,6.403046,7.619153999999999,7.451846000000001
5476,MSTRG.14926,13.902799,17.185361,11.814645,15.018149,15.860945000000001,18.822536,7.116866,8.373323,6.738082,12.479242,11.316843,11.397005999999998,4.742035,4.445466,5.782784999999999
5477,MSTRG.14927,5.197488,6.614332000000001,4.818464,4.971589,5.881547,6.761806,2.648327,4.525986,2.130296,32.4244,31.694047999999995,29.472834000000002,0.232025,0.141079,0.21478200000000003
5478,MSTRG.14928,0.561375,0.47158999999999995,0.9357030000000001,1.061698,0.748893,0.548349,0.5044470000000001,0.4765430000000001,0.473521,8.36609,10.602301999999998,10.226726,0.066584,0.062348,0.058341
5479,MSTRG.14929,15.434369,16.882296,15.199152999999999,16.90664,20.457457,22.921314000000002,10.234221000000002,16.458755,10.519078,0.5137929999999999,0.381959,0.351763,5.955426,7.060544,7.3933349999999995
5481,MSTRG.14930,18.307270000000003,21.276629,21.444843,22.009142999999998,16.921255,17.259726999999998,9.294452,14.631238,9.075517999999999,6.010693000000001,6.3722270000000005,7.525525,11.895342,13.28275,16.610024000000003
5482,MSTRG.14931,11.966228,14.062109,11.259041999999999,13.953725,10.603964,11.353655,2.752431,5.591626,3.217812,6.26831,5.814466,6.117479,12.508327,15.956045000000001,17.513741
5483,MSTRG.14932,8.737679,9.696546000000001,8.676001,9.16695,5.805199,5.929201,6.953848,11.594599,7.307309,3.295932,3.711175,3.093041,1.605785,2.006186,2.707991
5484,MSTRG.14933,14.325345,19.235522,16.022477,17.592432000000002,20.775282999999998,20.323222,6.0901809999999985,14.878980000000002,6.137239,1.621741,2.1962260000000002,1.949898,18.494444,13.987397,18.296332999999997
5485,MSTRG.14934,1.300876,1.8577549999999998,1.239555,1.391982,0.8479969999999999,1.10948,0.555136,0.8359660000000001,0.445814,1.683702,1.64314,1.3568850000000001,1.513319,1.2643900000000001,1.644723
5486,MSTRG.14935,29.847973,32.64183,30.247976,34.393055,24.943051999999998,26.969241999999998,9.967937,14.104697,8.237809,13.420739999999999,10.119525999999999,11.068099,13.126569,15.208782999999999,15.876335000000001
5487,MSTRG.14936,28.491373,27.017126,60.98289499999999,77.341164,78.584251,82.186737,23.914062,42.265511,16.890392000000002,3.7490129999999997,15.555628,10.824883,6.706321000000001,8.252757,11.50504
5488,MSTRG.14937,0.896618,1.686937,1.410607,1.5653350000000001,0.517893,1.462434,1.028131,1.756161,1.047916,0.691166,0.8093450000000001,0.45065200000000005,2.1868990000000004,3.1741599999999996,4.172156
5489,MSTRG.14938,92.137321,101.648071,112.71264599999999,113.979248,112.52391100000001,108.38591000000001,65.53591899999999,102.259956,65.55373399999999,50.346965999999995,41.745308,47.742512,15.182843,19.056969,25.778864000000002
5492,MSTRG.14940,17.604513,19.965623,11.962705,12.787915,17.829409,21.728947,3.957407,7.503800999999999,4.495919000000001,9.244864000000002,11.034828999999998,8.370933999999998,9.811392999999999,12.236332,13.353029999999999
5493,MSTRG.14941,0.042520999999999996,0.031192,0.0,0.071869,0.10870899999999999,0.12085699999999999,0.0,0.020097,0.030713,0.202275,0.269014,0.154354,1.018186,2.611607,1.6490639999999999
5494,MSTRG.14942,59.771549,89.985573,71.24063100000001,73.229263,84.510262,83.671379,42.585266,96.582451,39.883114,41.623596,59.118511,38.428955,1.224933,1.269496,2.183593
5495,MSTRG.14943,2.199183,2.563093,2.017068,2.1920189999999997,1.907272,2.2052560000000003,0.8247770000000001,1.0566719999999998,0.484814,2.617518,2.454145,1.8703210000000001,2.8608420000000003,2.782453,3.49145
5497,MSTRG.14945,4.972766,5.350713,3.862024,4.067506,5.791647,7.153446000000001,1.6907919999999999,1.873992,1.4922229999999999,5.170723000000001,4.735702,4.564654999999999,4.247345,5.1166860000000005,4.29799
5500,MSTRG.14948,38.627937,43.41708,40.135151,43.818886,35.601760999999996,38.057068,19.11607,27.7549,14.61306,18.27009,17.484220999999998,17.452496,15.865487,17.389681,17.987152
5501,MSTRG.14949,13.601714999999999,14.190596,16.220269000000002,16.654177,15.451023999999999,14.203951000000002,9.500355,15.008562,8.571502,7.495604999999999,6.371786,7.384879999999999,9.086946000000001,12.092122999999999,14.719839999999998
5503,MSTRG.14950,37.622054,39.435413,43.123016,43.891539,36.432432,38.429695,26.056849,34.974599,21.82503,17.192612,17.736940999999998,17.0433,55.180936,71.12557899999999,80.443629
5504,MSTRG.14951,43.615431,47.637475,45.440042,50.975766,44.895052,48.398065,17.689839000000003,19.530224000000004,15.171346000000005,19.008503,17.432197,15.773213000000002,12.921627,16.339653,18.952454
5505,MSTRG.14952,17.658751000000002,19.032677,20.49873,21.408386,10.960039,11.582286,9.860497,14.862119,9.558005,9.254928,6.560061,6.390875,8.302028,11.535776,11.701335
5507,MSTRG.14954,5.944627,8.31066,6.503578,7.756869,7.280674,8.583749000000001,4.68799,7.29519,4.342621,4.219528,3.819586,3.0354780000000003,4.051384,4.775767999999999,6.231350000000001
5510,MSTRG.14957,47.072540000000004,57.83815799999999,44.735816,46.549628000000006,47.848279,48.097921,13.83628,31.079514,14.104868,33.010505,33.878026,39.18493500000001,23.746704,27.410144000000003,30.067563999999997
5511,MSTRG.14958,4.323869999999999,3.203861,1.76053,1.52204,5.175892,5.901241000000001,0.299365,1.187717,0.404693,2.430604,3.3401379999999996,2.895342,1.338897,1.622312,1.449116
5512,MSTRG.14959,10.438594,15.230926,11.819417,12.588417999999999,9.108089999999999,10.474260000000001,2.5759540000000003,4.417105,2.752468,4.872898,6.964663000000001,5.103976,8.005450999999999,6.778248,12.368319
